gps_lat (deg),gps_lon (deg),gps_alt (m),gps_vN (m/s),gps_vE (m/s),gps_vD (m/s)
3.200026807620142222e+01,1.199999972209273409e+02,3.045682286662121641e+01,5.997783703249009335e+00,1.966574390001157250e-03,-5.865210954781516328e+00
3.200022323501345056e+01,1.200000260500345632e+02,2.517999870570686483e+01,6.146691634647447167e+00,-2.063973572492906056e-02,-5.923756570433140745e+00
3.200024410311193890e+01,1.199999669703712613e+02,2.871738764790874043e+01,6.236873068603345338e+00,-2.232793712769820180e-02,-6.022457801389322185e+00
3.200029640596886793e+01,1.200000123054343248e+02,2.341849723650133086e+01,6.171252635985891466e+00,8.114533920256339350e-02,-6.205176521745855212e+00
3.200027147436144048e+01,1.200000628065668877e+02,1.779619517931240580e+01,6.240031187440156835e+00,4.348603972809237522e-02,-6.227751843243871654e+00
3.200037987561423591e+01,1.200000184848439204e+02,2.230556158808171929e+01,6.383692854298176123e+00,-1.024755197961415426e-02,-6.301484007776829266e+00
3.200030418669749110e+01,1.199999827861436046e+02,2.139110591762947777e+01,6.249671111102978571e+00,8.165440240032453487e-03,-6.179568310433523060e+00
3.200027952662539832e+01,1.199999659278575734e+02,2.592405294589017117e+01,6.441915471161141937e+00,2.098705611972775248e-02,-6.441572196736676581e+00
3.200030087983387261e+01,1.199999751972496256e+02,3.270009928256445164e+01,6.594322670859999569e+00,-3.835190768186071131e-02,-6.455178510952882753e+00
3.200024606085236201e+01,1.200000216227985845e+02,3.280345578804850248e+01,6.643328295512072934e+00,1.632620836959641124e-03,-6.608416266328843491e+00
3.200035317956065484e+01,1.200000225605111837e+02,2.857782653339704382e+01,6.716691327708057990e+00,5.276685199354542999e-02,-6.568689096229859636e+00
3.200029341185441467e+01,1.200000093077096608e+02,3.311622711448642065e+01,6.803541628118903617e+00,-5.845643395627042604e-02,-6.599657484683990383e+00
3.200026832118309983e+01,1.200000027125248039e+02,3.620953207030196097e+01,6.774040464750540558e+00,-2.686329390930245614e-02,-6.826199876850404635e+00
3.200035280075146460e+01,1.199999767902681214e+02,1.750097530344453389e+01,6.865559216420200173e+00,4.992221592099558430e-02,-6.853500986666636763e+00
3.200034832973482679e+01,1.199999998481820711e+02,4.158546433246291940e+01,7.001301204703889169e+00,-1.611500246107506473e-01,-6.964853761737198390e+00
3.200037976257663530e+01,1.199999061401505287e+02,3.343276305744707599e+01,7.010081644210797158e+00,-1.066982966125541304e-01,-6.945491350249450413e+00
3.200039399614996682e+01,1.199999460066685799e+02,4.052038474815442015e+01,7.047909184996349552e+00,-6.753667941511770981e-03,-7.021484853332694342e+00
3.200028967438441185e+01,1.200000442605006725e+02,1.333091258520444455e+01,7.115340269033234577e+00,-2.382136118467803945e-02,-7.086691152332558197e+00
3.200038532957353254e+01,1.200000193370495083e+02,4.067756801981926884e+01,7.153141567393555000e+00,-2.054783360819764995e-02,-7.062008629872591925e+00
3.200034077246616704e+01,1.199999971566396795e+02,2.354762293396727912e+01,7.141530524760844933e+00,-9.778330762711663626e-02,-7.004759906775382738e+00
3.200040190287834463e+01,1.200000252901156870e+02,3.729149391265382718e+01,7.052125146371118980e+00,-2.328024199973557917e-02,-7.077861356761235179e+00
3.200032426988206424e+01,1.200000128921423226e+02,4.854791981801886180e+01,7.056904332340265817e+00,3.856691884637809820e-02,-6.983122547043123518e+00
3.200038760731296605e+01,1.199999904760523464e+02,3.356467139269701505e+01,7.132940919809898972e+00,-5.032484544080962838e-03,-7.083552824287230543e+00
3.200038619334954859e+01,1.199999792273836619e+02,3.733189801675591468e+01,7.151462400057379654e+00,6.466388412539893736e-03,-7.073961395273650865e+00
3.200037999090611862e+01,1.200000467078123165e+02,3.995506789002981662e+01,6.978189680677511220e+00,7.893869042701659455e-02,-7.102553072338710471e+00
3.200034729269824396e+01,1.200000136482644564e+02,5.601086505001632077e+01,7.098854320473282797e+00,1.041544564750201129e-01,-7.081818908250745892e+00
3.200044155272167501e+01,1.199999574114983005e+02,3.513100438651058255e+01,7.070785393857351053e+00,1.814102755095895044e-03,-7.064769294265402344e+00
3.200037167951003880e+01,1.199999469459664567e+02,3.605537563045864857e+01,7.125150951658943299e+00,-1.189193521967912837e-02,-7.049692897728014884e+00
3.200025795472972590e+01,1.199998350691825806e+02,3.157349883982022831e+01,7.137675283945947413e+00,2.891783351014481571e-02,-7.148444302781387094e+00
3.200042006266719596e+01,1.199999711090192136e+02,4.676828303154587729e+01,7.052623288460394768e+00,-2.874548609398268686e-02,-6.985548980524576734e+00
3.200042195896594421e+01,1.199999744121244021e+02,4.380254764556475067e+01,7.072199656551748426e+00,4.050071929247498620e-02,-7.106899146924011035e+00
3.200046049949892790e+01,1.200000132960301897e+02,5.687981975035764037e+01,7.040016067036745540e+00,-2.000815820384334309e-02,-7.025894654998795730e+00
3.200046886188533790e+01,1.200001455374395789e+02,4.598718960138733536e+01,7.063083880679326576e+00,7.535361033166601552e-02,-7.102545944302517178e+00
3.200046673678405540e+01,1.199999855108322748e+02,5.158010332931883823e+01,7.079022870070095230e+00,-3.255408695115046686e-03,-6.956761984799181953e+00
3.200045726246249700e+01,1.199999978729102139e+02,4.465848911386412112e+01,7.121264334105592120e+00,-3.976133878439194747e-02,-7.052664533236072231e+00
3.200039970913952203e+01,1.199999790476853576e+02,4.590144847023287866e+01,6.957571385448681589e+00,-4.559685562891378080e-02,-7.011370045849004917e+00
3.200047009675004261e+01,1.200000600930356285e+02,4.708036628842164362e+01,7.123403658495542246e+00,2.195164111097300252e-02,-6.933929818478246965e+00
3.200049404930668118e+01,1.200000363844392695e+02,5.789209241921493287e+01,7.067069761621332269e+00,4.511370567716951191e-02,-7.038601383003343592e+00
3.200056459040487766e+01,1.200000261279695906e+02,4.334242213578043845e+01,7.089171225173200419e+00,-9.225424608635451884e-02,-7.049216894918684417e+00
3.200049068186926604e+01,1.200000687888163213e+02,5.593992933134364165e+01,7.071783241575335666e+00,-7.802594564353605884e-03,-7.059776811650399608e+00
3.200054856692709393e+01,1.199998883550907891e+02,4.396205508827435438e+01,7.081959376898408820e+00,1.011451155076042580e-01,-7.099893018418343971e+00
3.200055402483122435e+01,1.200000151436093745e+02,5.918698754408457319e+01,7.103037366282891618e+00,-1.720078452262020427e-02,-7.069631649780710347e+00
3.200058296390637480e+01,1.200001549172340276e+02,5.319636427010591007e+01,7.086874602441341153e+00,-2.602640395518963923e-02,-6.991550552231529991e+00
3.200053103905612772e+01,1.199999490818486692e+02,5.293733491274085168e+01,7.027686500056571361e+00,-1.064752384990605427e-01,-7.054270720552689333e+00
3.200044132263009544e+01,1.199999529074907798e+02,5.742621396967091130e+01,7.015481248779039447e+00,-1.007596221845234175e-01,-7.066049624036936372e+00
3.200050919979730679e+01,1.200000448857875170e+02,5.484746560484708056e+01,7.070158460075193219e+00,1.540397296382085834e-02,-6.979248673720552354e+00
3.200059401165346884e+01,1.200000042935192255e+02,5.925735203598502210e+01,7.073774602215377350e+00,1.361876783212567499e-01,-7.060950516150369616e+00
3.200049296809284982e+01,1.199999937834744941e+02,5.383554220734590956e+01,7.126319463882962779e+00,4.293333986241913702e-02,-7.069961939365493997e+00
3.200046050346768567e+01,1.200000337655330469e+02,5.871140999279558770e+01,7.020726523956892784e+00,-5.314806255853800343e-02,-7.056556584820219413e+00
3.200053295750999638e+01,1.200000102559973101e+02,4.954369352884516786e+01,7.124952370616977504e+00,4.471232544129419284e-02,-7.138574093234439921e+00
3.200049221709072356e+01,1.199999835410362437e+02,5.987826936760794894e+01,6.990195653194837710e+00,9.591617875585593811e-02,-7.095236705532230737e+00
3.200054458534684443e+01,1.200001114475178383e+02,4.787884175185946845e+01,7.094316507104096559e+00,-9.574841586634819665e-04,-7.037337415066035717e+00
3.200059638514743909e+01,1.200000129299663598e+02,4.768312912761016520e+01,7.121411723907161040e+00,8.142937042838593181e-04,-7.005339319192150249e+00
3.200056193742295108e+01,1.199999923727392144e+02,5.376783886697312198e+01,6.968787518616383458e+00,4.752361587653423924e-02,-7.058753979590460581e+00
3.200061113525242007e+01,1.200000079467625795e+02,5.400494185767995248e+01,7.043152418028673090e+00,-3.965895668620852271e-02,-7.153031597672097952e+00
3.200055136399556943e+01,1.200000304827254070e+02,6.106458470862112620e+01,7.064056017162573475e+00,6.970679393865013285e-02,-7.100183061441307508e+00
3.200065496072504345e+01,1.200000657110544182e+02,5.972387097821162172e+01,7.149191764233633783e+00,4.651746168065122589e-02,-6.996283288807336298e+00
3.200053888240761779e+01,1.199999700692319493e+02,6.665611226001055911e+01,7.131947343162619468e+00,5.944321446185646396e-02,-7.040645967395019689e+00
3.200063640383734054e+01,1.200001175644281943e+02,6.679497083379969524e+01,6.982629595784992205e+00,1.926066394808710266e-02,-7.027528654029526756e+00
3.200062222796248079e+01,1.200001171109338998e+02,6.025414905773784113e+01,7.160558712025009598e+00,6.936847571466660776e-03,-7.109735824660954329e+00
3.200066070498184700e+01,1.199999740991096644e+02,5.897192374878720500e+01,7.089160789526536277e+00,-2.783223424141888572e-02,-7.061893772684721959e+00
3.200061389271989043e+01,1.200000399188494669e+02,5.958446246312477967e+01,7.130986620525577635e+00,-4.172249364158708840e-02,-7.006783011710660425e+00
3.200061396167487970e+01,1.200000232481880715e+02,6.561963888369078290e+01,7.049139141157205302e+00,-6.569756591567771364e-02,-7.032925006638150123e+00
3.200063624504654314e+01,1.199999643202989859e+02,5.492312522843904077e+01,7.054523588896781661e+00,2.399500130071959697e-02,-7.069597589403478821e+00
3.200062834813471824e+01,1.199999752738265926e+02,5.867513972878077766e+01,7.129000805368813865e+00,4.568823359756676861e-02,-7.175200982948988226e+00
3.200065040741925770e+01,1.200000531274359474e+02,7.467289389496608010e+01,7.130263707558444075e+00,5.183968648716474198e-02,-7.064475985608387631e+00
3.200059578155299533e+01,1.199999525109141842e+02,7.240238966123712316e+01,7.124983394414807769e+00,2.674351227423728272e-02,-7.066109132969870643e+00
3.200067015590158803e+01,1.199999313319347181e+02,5.815506872202879407e+01,7.011927378343355777e+00,4.610133070925363091e-02,-7.094546854415888504e+00
3.200068566095198008e+01,1.199999993126979234e+02,6.264723126359376693e+01,6.977158805463676394e+00,-6.329639349408634763e-02,-7.120218447642880477e+00
3.200063236790994381e+01,1.199999783594303437e+02,7.972346032411371652e+01,7.065323259071240258e+00,4.726619924194646466e-02,-7.115606715812165639e+00
3.200069436263085265e+01,1.199999836718326662e+02,6.995412493834467682e+01,7.094888546228226289e+00,-3.047038185239793300e-03,-7.053802653737177408e+00
3.200070323676845874e+01,1.199999709669858419e+02,6.756867989886575288e+01,7.019650469115230607e+00,9.874158519719445498e-03,-7.010559649375284863e+00
3.200073470818082200e+01,1.200000500783229711e+02,7.289656108326866502e+01,7.115152999728229233e+00,2.355025869327379007e-02,-7.040359304264470985e+00
3.200062869970934543e+01,1.200000101804322554e+02,7.157036345208943828e+01,7.085402722633513228e+00,-8.456588519430137049e-03,-7.085144730263107427e+00
3.200075435475700658e+01,1.200000304150511994e+02,7.977474430476365796e+01,7.024205508754952199e+00,-7.634481265428803842e-02,-7.017252359304365861e+00
3.200073556822086118e+01,1.199999983438335391e+02,7.917631043057906481e+01,7.006877370845212560e+00,3.013716755237124886e-02,-6.994258867570513516e+00
3.200068493234980593e+01,1.200000826727916490e+02,8.126224110807596901e+01,7.029444976079029850e+00,2.808672133114699376e-02,-7.071680725944530899e+00
3.200077491956098186e+01,1.200000010933246415e+02,7.733546371067662051e+01,7.054904775883779067e+00,1.875572627868349372e-03,-7.134026575818743332e+00
3.200071086084686556e+01,1.200000792624248191e+02,7.211098261908642826e+01,7.100211942472331117e+00,3.371345295450263457e-02,-7.124257887318099947e+00
3.200077579090610413e+01,1.200000801309014804e+02,6.797371464582577971e+01,7.083581630518956729e+00,2.112136607603426908e-03,-7.039587153563162225e+00
3.200074887497528664e+01,1.199999317258786533e+02,7.615106266744581376e+01,6.974244912371782235e+00,4.687969658594509648e-02,-7.073717798648694099e+00
3.200068762914360576e+01,1.200000946974955411e+02,8.113867200169067928e+01,7.096779612742653676e+00,-1.126002442513973981e-02,-7.039437516849497811e+00
3.200076246277051695e+01,1.199999527568411395e+02,8.443634964297149281e+01,6.990141766270738799e+00,3.326691121916951904e-02,-7.021375071255226530e+00
3.200074758315938084e+01,1.200000078862650099e+02,8.269713662008020094e+01,7.111721399231819341e+00,6.079105701463238809e-02,-7.052511949172418859e+00
3.200074273360334587e+01,1.199999484048559708e+02,6.932329466660242190e+01,7.081754372165704581e+00,2.726260542040208693e-02,-7.098310212432944688e+00
3.200073688321813847e+01,1.199999609788392547e+02,9.082224577881036964e+01,7.017558569577390770e+00,1.112982976334752488e-02,-7.008749138947901081e+00
3.200081069628497232e+01,1.199999020019606064e+02,9.148060089948511120e+01,6.997752323705559441e+00,8.760670689950728063e-02,-7.000813942650120580e+00
3.200071367016885659e+01,1.200000107592819631e+02,8.044921952276975219e+01,7.038027773628898309e+00,2.677399492246361826e-02,-7.074801158548113200e+00
3.200084121543467575e+01,1.199999337146917924e+02,7.691648790970249649e+01,6.990153996986784968e+00,2.934407466118920879e-02,-7.124943834358802519e+00
3.200076991230089618e+01,1.200000742792263679e+02,8.733183414004160738e+01,7.094843233158088402e+00,8.200374322400911381e-03,-7.080589622031403074e+00
3.200072432430018665e+01,1.199999405670920964e+02,8.831965704937276485e+01,7.081838314788224231e+00,7.252780774102653844e-03,-7.092269172257383403e+00
3.200074378243458995e+01,1.200000652883353212e+02,9.096790592721804103e+01,7.054172569441217178e+00,6.527265693692818616e-02,-7.095664680475598729e+00
3.200080268695906227e+01,1.199999922345079284e+02,7.811147176960071192e+01,7.035593493138693866e+00,-7.555761581873657318e-02,-7.095186615161000354e+00
3.200087081718642423e+01,1.200000238301689421e+02,8.653668006576256744e+01,7.031459867920568207e+00,1.555200035326603503e-01,-7.075571465233998047e+00
3.200083446200853388e+01,1.200000716297086711e+02,9.912165715809987887e+01,7.043819232949402931e+00,-6.570887575813927350e-02,-7.124032299855588946e+00
3.200087811691378192e+01,1.199998874897717371e+02,8.039952646536642078e+01,7.048480848512596708e+00,-2.500939746716210332e-02,-6.976125582227505006e+00
3.200085416688667550e+01,1.200000311856878881e+02,9.087495341862987175e+01,7.063525946999813954e+00,3.245907113867986526e-02,-7.082167855909260012e+00
3.200081711963948550e+01,1.199999920734203727e+02,9.280809438693691504e+01,7.064091786811917295e+00,-5.734687103164343158e-02,-7.077346147686271571e+00
3.200082396677685637e+01,1.200000170812195393e+02,8.720943485295052255e+01,7.037995650730002772e+00,-7.691988379577738288e-02,-7.060780061167466926e+00
3.200081165948828499e+01,1.200001018240975981e+02,9.121469802735728649e+01,7.076875960352071893e+00,4.103781350929418953e-02,-7.081291952301121739e+00
3.200088424341457483e+01,1.199999567139530967e+02,8.922696268430350131e+01,7.087835363607433159e+00,2.489820194078986443e-02,-7.105068214371152990e+00
3.200078120348912591e+01,1.200000532825291799e+02,9.819238043609723832e+01,7.010266601632310746e+00,-4.093417796590684971e-02,-7.067941153999353965e+00
3.200096376200566795e+01,1.200000581022414679e+02,9.966534696442360541e+01,7.127296377609670941e+00,1.081053508930705440e-02,-7.082262652079812426e+00
3.200098397720528709e+01,1.200000562334096941e+02,9.230965718628166883e+01,7.010210300554134299e+00,-1.948702635151167498e-02,-7.038505261419492065e+00
3.200083316784427012e+01,1.199999693992349989e+02,8.658778185445947884e+01,7.035200376483937923e+00,-4.917621868391854750e-02,-7.018657761087601976e+00
3.200098619019646407e+01,1.199998989580243602e+02,9.126195173122428628e+01,7.062237864280923816e+00,-1.175862111964873051e-02,-7.054436218678757697e+00
3.200097744135813826e+01,1.199999428916407567e+02,9.778822687065162711e+01,7.019747794798660401e+00,-6.448227310173623716e-02,-7.061305456372833689e+00
3.200093831562494273e+01,1.200000782906951287e+02,9.460189343572100995e+01,7.059210646393172084e+00,-2.954364222675512353e-02,-6.990985323765030124e+00
3.200098003379152800e+01,1.200000086182489127e+02,9.941687680077927780e+01,7.023069095402443729e+00,-2.821984135741148481e-02,-7.035721149028769439e+00
3.200095072767778959e+01,1.199999552842010502e+02,1.072032240907359011e+02,7.057273136955351411e+00,4.034870290978593427e-02,-7.086233143479632623e+00
3.200099862648092142e+01,1.200000134080657688e+02,9.525845295589506634e+01,7.020954112461065044e+00,-3.317506712974727101e-02,-7.138034933354258094e+00
3.200100045021847706e+01,1.200000059462334008e+02,9.950085854862174983e+01,7.090045364985290810e+00,-7.465858080423552756e-02,-7.081983545856133766e+00
3.200096261167922762e+01,1.199998986807121781e+02,8.311782174544873669e+01,7.048301650458223655e+00,6.629034945135699186e-02,-7.115039942991713495e+00
